"inspection_id","dba_name","aka_name","license_","facility_type","risk","address","city","state","zip","inspection_date","inspection_type","results","violations","latitude","longitude","location"
"2568852","KING'S BOWL","KING'S BOWL","2391427","Restaurant","Risk 1 (High)","1500 N CLYBOURN AVE ","CHICAGO","IL","60610","2022-12-21T00:00:00.000","Canvass","Fail","3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO WRITTEN HEALTH POLICY ON SITE.  INSTRUCTED MANAGER TO PROVIDE.  PRIORITY FOUNDATION 7-38-010.  CITATION ISSUED. | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: 'OBSERVED NO DISCLOSURE AND REMINDER ON THE MENU FOR ALL ANIMAL FOOD PRODUCTS THAT CAN BE ORDERED RAW OR UNDERCOOKED. INSTRUCTED TO PROVIDE A DISCLOSURE BY ASTERICK ON THE MENU FOR ALL ITEMS (BEEF BURGERS) THAT CAN BE ORDERED UNDERCOOKED OR RAW AND ADD A FOOTNOTE REMINDER STATEMENT ON THE MENU THAT READS *THESE ITEMS CAN BE ORDERED UNDERCOOKED OR RAW. CONSUMING UNDERCOOKED OR RAW FOODS CAN INCREASE YOUR RISK OF FOODBORNE ILLNESS.  (REFER TO CDPH CONSUMER ADVISORY GUIDE ON CDPH WEBSITE)  PRIORITY FOUNDATION VIOLATION #7-38-005. NO CITATION ISSUED.'  | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: 'OBSERVED NO CURRENT PEST CONTROL LOG BOOK ON THE PREMISES. INSTRUCTED PERSON IN CHARGE THAT A LICENSED PEST CONTROL COMPANY AND OPERATOR MUST PROVIDE AT LEAST 2 PEST INSPECTIONS A YEAR AND THE REPORTS MUST BE MAINTAINED IN THE LOG BOOK. INSTRUCTED TO PROVIDE A CURRENT PEST CONTROL LOG BOOK AND PEST INSPECTION REPORTS.  PRIORITY FOUNDATION 7-38-020(C). CITATION ISSUED.' | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO COVERED RECEPTACLE AT UNISEX RESTROOM AT FRONT DOOR.  INSTRUCTED MANAGER TO PROVIDE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED EMPLOYEE LOCKER ROOM AREA FLOORS HAVE HEAVY SOIL AND GREASE.  INSTRUCTED TO CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED HEAVY SOIL AND STAINING ON THE FLOOR AND UNDERNEATH THE COUNTERTOPS AT BOWLING ALLEY BAR.  INSTRUCTED MANAGER TO CLEAN AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED MAIN KITCHEN HOOD HAS TWO BURNED OUT LIGHT BULBS.  INSTRUCTED MANAGER TO REPLACE WITH WORKING BULBS.","41.90856013536843","-87.64645268572522","(41.90856013536843, -87.64645268572522)"
"2568833","SEA CUCUMBER CITY","SEA CUCUMBER CITY","2886373","Grocery Store","Risk 3 (Low)","247 W CERMAK RD ","CHICAGO","IL","60616","2022-12-21T00:00:00.000","License","Pass w/ Conditions","5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: 2-501.11 OBSERVED NO ADEQUATE SUPPLIES ON SITE FOR VOMIT AND DIARRHEA CLEAN UP. INSTRUCTED TO PROVIDE. PRIORITY FOUNDATION 7-38-005. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: 3-601.11 OBSERVED SOME DRY FOOD PRODUCTS WITHOUT PROPER LABELS IDENTIFYING PRODUCT, NOTED SOME PACKAGES WITH 'MISC ITEM' ON THE LABEL AND THE PACKAGE IN CHINESE. INSTRUCTED TO PROPERLY IDENTIFY ITEMS WITH ACCURATE NAME OF PRODUCT ON THE LABEL. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: 5-203.13 OBSERVED NO UTILITY SINK AVAILABLE ON THE PREMISES. INSTRUCTED TO PROVIDE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-201.13 OBSERVED WALLS NOT COVED IN THE TOILET ROOM AND THERE IS A ONE INCH GAP BETWEEN THE WALL AND THE FLOOR. INSTRUCTED TO MAKE TIGHT FITTING ANF PROVIDE COVING.","41.85271663422354","-87.63385672366145","(41.85271663422354, -87.63385672366145)"
"2568874","JEWEL FOOD STORE #3455","JEWEL FOOD STORE #3455","1380","Grocery Store","Risk 1 (High)","4355 N SHERIDAN RD ","CHICAGO","IL","60613","2022-12-21T00:00:00.000","Short Form Complaint","Pass","44. UTENSILS, EQUIPMENT & LINENS: PROPERLY STORED, DRIED, & HANDLED - Comments: 4-904.11 OBSERVED TWO CUTTING BOARDS STORED BEHIND A THREE-COMPARTMENT SINK HEADS IN THE FRESH-CUT COOLER. INSTRUCTED PROPERLY TO STORE ALL KITCHEN EQUIPMENT TO AVOID CONTAMINATING EQUIPMENT.  | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: 5-205.15 OBSERVED SLOW DRAINING HANDWASHING SINK OUTSIDE THE INTERSECTION OF THE EMPLOYEE'S WOMEN'S AND MEN'S WASHROOMS. INSTRUCTED TO REPAIR AND MAINTAIN.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-501.12 OBSERVED FOOD DEBRIS ON WALLS IN COMPACT ROOM. INSTRUCTED TO DETAIL CLEAN SAID AREA. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-501.114 OBSERVED ICE CREAM IN THE REAR ICE CREAM WALK-IN FREEZER ELEVATED WITH MILK CRATES. INSTRUCTED TO ELEVATE ALL FOOD ITEMS ON EASILY CLEANABLE AND SMOOTH SURFACES. ","41.96139777990347","-87.65459297484728","(41.96139777990347, -87.65459297484728)"
"2568814","COPACUBANA CAFE","COPACUBANA CAFE","2877768","Restaurant","Risk 1 (High)","5800 W IRVING PARK RD ","CHICAGO","IL","60634","2022-12-21T00:00:00.000","License Re-Inspection","Pass","51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: FOUND NO MOP SINK WITH VACUUM BREAKER AT PREMISES. MUST PROVIDE. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: FOUND SANITATION MANAGER WITH NO ALLERGEN TRAINING.MUST PROVIDE. ","41.95322815649395","-87.77195584555682","(41.95322815649395, -87.77195584555682)"
"2568876","PRITZKER COLLEGE PREP","PRITZKER COLLEGE PREP","2851496","CHARTER SCHOOL","Risk 1 (High)","4131 W Cortland ST ","CHICAGO","IL","60639","2022-12-21T00:00:00.000","License Re-Inspection","Pass",,"41.915186725167636","-87.73010225174556","(41.915186725167636, -87.73010225174556)"
"2568856","NEW CHINA DRAGON","NEW CHINA DRAGON","1226430","Restaurant","Risk 1 (High)","6214 N WESTERN AVE ","CHICAGO","IL","60659","2022-12-21T00:00:00.000","Complaint","No Entry",,"41.994576229740176","-87.68992712542857","(41.994576229740176, -87.68992712542857)"
"2568835","SMART FROM THE START ,LLC","SMART FROM THE START ,LLC","2216095","Daycare Above and Under 2 Years","Risk 1 (High)","1935-1939 W 79TH ST ","CHICAGO","IL","60620","2022-12-21T00:00:00.000","License","Fail","10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED HOT RUNNING WATER TEMPERATURE AT HAND SINKS IN TOODLER'S ROOM @ 73.4F AND INFANT'S ROOM @ 85.5F.MUST HAVE HOT RUNNING WATER AT 100.0F .MUST REPAIR AND MAINTAIN.(PRIORITY 7-38-030(C)(CITATION ISSUED) | 22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED IMPROPER TEMPERATURE OF TCS FOODS SUCH AS A 1/2 GALLON OF MILK @ 47.1F STORED INSIDE OF INFANTS REFRIGERATOR.PRODUCT WAS DISCARDED BY MANAGER. MUST HAVE COLD HOLDING FOODS AT 41.0F OR BELOW.APPX.1/2 GALLON $4.(PRIORITY 7-38-005)(COS)(CITATION ISSUED) | 33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: OBSERVED IMPROPER TEMPERATURE OF SMALL REFRIGERATOR @ 51.3F WITH TCS FOOD STORED INSIDE, IN INFANT'S ROOM.A HELD FOR INSPECTION TAG HAS BEEN PLACED ON UNIT. ONCE REPAIRED EMAIL LETTER TO FOOD@CITYOFCHICAGO.ORG.MUST HAVE COLD HOLDING UNIT AT 41.0F.(PRIORITY 7-38-005)(COS)(CITATION ISSUED) | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: MUST LABEL FOOD STORAGE CONTAINERS WHEN FOOD IS NOT IN ORIGINAL PACKAGE. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED EVIDENCE OF APPX. 30 OR MORE MICE DROPPINGS IN LOWER CABINET OF 3- COMPARTMENT SINK.MUST REMOVE DROPPINGS CLEAN AND SANITIZE AREAS. RECOMMENDED TO HAVE A PEST CONTROL OPERATOR TO SERVICE PREMISES ON OR AFTER 12/21/22.(PRIORITY FOUNDATION 7-38-020(A)(CITATION ISSUED) | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: MUST PROVIDE A SPLASH GUARD ON BOTH SIDES OF HAND SINK IN KITCHEN NEXT TO STORED CLEANED DISHES. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED A DAMAGED TOY SHELF IN 2 YEARS OLD ROOM AND BROKEN LEG LAYING ON FLOOR FOR MOPSINK MUST REPAIR OR REPLACE.MUST SCRAPE AND PAINT CHIPPING PAINT FROM WOOD SHELVING UNITS IN 2 YEARS OLD ROOM & INFANTS. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST CLEAN DUST BUILD UP FROM CUBBIES AND SHELVING UNITS IN SCHOOL AGE ROOM. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST SCRAPE AND PAINT CHIPPING PAINT ON WALLS IN SCHOOL AGE ROOM,2YRS OLD,TODDLERS ROOM. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST REPAIR OR REPLACE WALL PARTITION IN POOR REPAIR IN INFANTS ROOM,LOOSE WALL BASES IN PRE- K ROOM & SCHOOL AGE ROOM.MUST REMOVE MOLD BUILD UP FROM WALLS THROUGHOUT BASEMENT. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST CLEAN DUST BUILD UP FROM UPPER WALL VENT IN 2YEARS OLD ROOM. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST ELEVATE,REMOVE OR ORGANIZE ARTICLES OFF OF FLOOR AND AWAY FROM WALLS IN SCHOOL AGE ROOM,PRE- SCHOOL,PRE- K SUPPLY CLOSET,STAFF TOILET ROOM SUPPLY CLOSET,2 YEAR OLD FURNANCE ROOM,BASEMENT,HALL WAY TO OUTSIDE GARBAGE AREA. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST CLEAN DEBRIS FROM FLOOR IN BASEMENT AND FLOOR VENT IN SCHOOL AGE ROOM.MUST REMOVE STANDING WATER FROM FLOOR IN BASEMENT AND FLOOR DRAIN IN SAME. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: MUST PROVIDE LIGHT SHIELDS AND END CAPS ON ALL LIGHTS IN CLASSROOMS.","41.7501332458545","-87.67219698136991","(41.7501332458545, -87.67219698136991)"
"2568828","DALAL FOOD W LIQUOR INC","DALAL FOOD & LIQUOR","15137","Grocery Store","Risk 3 (Low)","414 N STATE ST ","CHICAGO","IL","60610","2022-12-21T00:00:00.000","Canvass","Out of Business",,"41.88980190256411","-87.62814677904892","(41.88980190256411, -87.62814677904892)"
"2568829","ALDEN LINCOLN PK REHAB HLTH CT","ALDEN LINCOLN PK REHAB HLTH CT","2204372","Long Term Care","Risk 1 (High)","504 W WELLINGTON AVE ","CHICAGO","IL","60657","2022-12-21T00:00:00.000","Canvass","Fail","2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED NO CITY OF CHICAGO CERTIFIED FOOD MANAGER ON SITE DURING THE INSPECTION WHILE THE TEMPERATURE CONTROL FOR SAFETY FOODS (EGGS) HAS BEEN PREPARED AND SERVED. INSTRUCTED A CITY OF CHICAGO CERTIFIED FOOD MANAGER MUST BE ON SITE AT ALL TIMES WHILE FOODS ARE BEING PREPARED AND SERVED. PRIORITY FOUNDATION VIOLATION 7-38-012,CITATION ISSUED. | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: OBSERVED EXCESSIVE BLACK SUBSTANCE BUILD UP ON THE INTERIOR PANEL OF THE INSIDE OF THE ICE MACHINE AND DRIPPING ONTO THE ICE USED FOR HUMAN CONSUMPTION. MUST REMOVE BUILD-UP, CLEAN, AND SANITIZE. PRIORITY FOUNDATION 7-38-005, CITATION ISSUED. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED DEAD ROACHES ON THE FLOOR IN THE FOOD PREP NEAR THE COFFEE STATION AND HANDWASHING SINK. INSTRUCTED TO REMOVE DEAD ROACHES, CLEAN, SANITIZE, AND MAINTAIN SAID AREA. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED THREE LIVE ROACHES ON SITE DURING INSPECTION IN THE FOOD PREP AREA. I OBSERVED THE LIVE ACTIVITY IN THE OPENINGS IN THE TILE WALL AND THE INSIDE OF THE DAMAGED WALL BASES UNDER THE DRAIN TABLE AT THE DISHWASHING AREA WHERE THE SPRAY SINK AND HIGH-TEMPERATURE DISHWASHING MACHINE ARE LOCATED. RECOMMENDED CONTACTING PEST CONTROL BEFORE BEING RE-INSPECTED. INSTRUCTED TO ELIMINATE PEST ACTIVITY BEFORE BEING RE-INSPECTED. PRIORITY FOUNDATION VIOLATION. 7-38-020(A), CITATION ISSUED. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED OPENINGS AND DAMAGED TILES AND WALL BASES ON THE WALL UNDER THE DRAINBOARD OF THE SPRAYER SINK AND THE HIGH-TEMPERATURE DISHWASHING MACHINE. THE SAID WALLS ARE NOT SMOOTH, EASILY CLEANABLE, AND ARE A HARBOR POINT FOR PESTS. INSTRUCTED TO SEAL AND REPAIR THE OPENINGS AND DAMAGED TILE AND WALL BASES IN THE SAID AREA AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED A BLOWN-OUT LIGHT BULB UNDER THE VENTILATION HOOD. INSTRUCTED TO REPAIR OR REPLACE SAID LIGHT BULB AND MAINTAIN. | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVIOUS CORE VIOLATIONS NOT CORRECTED FROM  10/02/2019, REPORT #2313207  #44 NOTED UTENSIL RACK AND SODA MACHINE WERE STORED UNDERNEATH THE WASTEWATER PIPELINES AT THE BASEMENT FOOD DRY STORAGE AREA AND EMPLOYEE LUNCHROOM. INSTRUCTED TO REMOVE OR RELOCATE THE UTENSIL RACK AND ICE MACHINE.     PRIORITY FOUNDATION:7-42-090, CITATION ISSUED","41.93665921130026","-87.6421330065536","(41.93665921130026, -87.6421330065536)"
"2568841","Hay Community Academy","Hay Community Academy","31111","School","Risk 1 (High)","1018 N Laramie AVE ","CHICAGO","IL","60651","2022-12-21T00:00:00.000","Complaint Re-Inspection","Pass",,"41.89918473417446","-87.7558503435186","(41.89918473417446, -87.7558503435186)"
"2568867","KIKKA","KIKKA SUSHI (INSIDE WHOLE FOODS)","1898472","Restaurant","Risk 1 (High)","6020 N CICERO AVE ","CHICAGO","IL","60646","2022-12-21T00:00:00.000","Canvass","Out of Business",,"41.990494771830264","-87.74847741422931","(41.990494771830264, -87.74847741422931)"
"2568872","BLVD CHICAGO","BLVD","2872629","Restaurant","Risk 1 (High)","817-819 W LAKE ST ","CHICAGO","IL","60607","2022-12-21T00:00:00.000","License Re-Inspection","Pass",,"41.88554184944766","-87.6482289578284","(41.88554184944766, -87.6482289578284)"
"2568866","KIKKA- KINGSBURY","KIKKA- KINGSBURY","1968898","Restaurant","Risk 1 (High)","1550 N KINGSBURY ST ","CHICAGO","IL","60642","2022-12-21T00:00:00.000","Canvass","Out of Business",,"41.90939878780941","-87.65305069789407","(41.90939878780941, -87.65305069789407)"
"2568859","KIKKA-SOUTH LOOP","KIKKA-SOUTH LOOP","1898506","Restaurant","Risk 1 (High)","1101 S CANAL ST ","CHICAGO","IL","60607","2022-12-21T00:00:00.000","Canvass","Out of Business",,"41.86888971111206","-87.63909892808796","(41.86888971111206, -87.63909892808796)"
"2568853","SIX POINTS MARKET","SIX POINTS MARKET","2882692","Pop-Up Establishment Host-Tier II","Risk 3 (Low)","11601 W TOUHY AVE ","CHICAGO","IL","60666","2022-12-21T00:00:00.000","License","Pass",,"42.008536400868735","-87.91442843927047","(42.008536400868735, -87.91442843927047)"
"2568849","DO-RITE DONUTS & CHICKEN","DO-RITE DONUTS & CHICKEN","2621370","Restaurant","Risk 1 (High)","1027 W ADDISON ST ","CHICAGO","IL","60613","2022-12-21T00:00:00.000","Complaint Re-Inspection","Pass","39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: 3-307.11 OBSERVED THE ICE SCOOP IMPROPERLY STORED ON THE ICE INSIDE THE ICE MACHINE LOCATED BEHIND THE FRONT SERVICE COUNTER/FOOD PREP AREA. INSTRUCTED TO PROPERLY STORE THE ICE SCOOP INSIDE AN ICE HOLDING UNIT THAT IS SMOOTH AND EASILY CLEANABLE AND MAINTAIN. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: 4-601.11(C) OBSERVED THE SHELVING UNITS BEHIND THE FRONT SERVICE COUNTER/FOOD PREP AREA WITH SLIGHT DEBRIS BUILD UP. INSTRUCTED TO CLEAN AND MAINTAIN SAID SHELVING UNITS.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-501.114 OBSERVED THE FACILITY USING BROKEN DOWN CARDBOARD BOXES AS MATS UNDER THE DEEP-FRYING UNITS AND OTHER EQUIPMENT AND STORING BROKEN DOWN CARDBOARD BOXES BEHIND AND ON THE SIDES OF THE COOKING EQUIPMENT THROUGHOUT THE REAR FOOD PREP AREA. INSTRUCTED TO REMOVE UNNCESSARY ITEMS AND MAINTAIN.  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: 6-202.11 OBSERVED TWO BLOWN OUT LIGHT BULBS IN THE WOMEN'S TOILET ROOM AND ONE BLOWN OUT LIGHT BULB IN THE MEN'S TOILET ROOM. INSTRUCTED TO REPAIR OR REPLACE SAID LIGHT BULBS AND MAINTAIN.","41.94711653707501","-87.65545987326549","(41.94711653707501, -87.65545987326549)"
"2568868","MEME GROCERY STORE","MEME GROCERY STORE","2872598","Grocery Store","Risk 3 (Low)","5467 W CHICAGO AVE ","CHICAGO","IL","60651","2022-12-21T00:00:00.000","Complaint","Fail","13. FOOD IN GOOD CONDITION, SAFE, & UNADULTERATED - Comments: OBSERVED MULTIPLE PACKAGES OF POPCORN AND COOKIES GNAWED INTO AND CONTAMINATED BY RODENTS.  MANAGEMENT VOLUNTARILY DISCARDED ALL AFFECTED PACKAGES.  PRIORITY VIOLATION 7-38-005.  CITATION ISSUED. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: EVIDENCE OF PEST INFESTATION OBSERVED ON THE PREMISES.  OBSERVED APPROX. 300 RODENT DROPPINGS ON THE FLOOR UNDERNEATH THE PACKAGED CHIPS AND POPCORN DISPLAYS, BEHIND THE FRONT COUNTER, UNDER THE RETAIL STORAGE SHELVING UNITS, AND IN THE BACK STORAGE ROOM.  MANAGEMENT INSTRUCTED TO CLEAN AND REMOVE ALL RODENT DROPPINGS FROM ALL AFFECTED AREAS.  ADDITIONAL PEST CONTROL SERVICE IS NEEDED TO ELIMINATE THE PEST ACTIVITY.  PRIORITY VIOLATION 7-38-020(A).  CITATION ISSUED. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED ABOUT A 1/4 INCH GAP UNDER FRONT ENTRANCE DOOR. INSTRUCTED TO PROVIDE WEATHER STRIP/PROTECTIVE STRIP THAT WILL NOT LEAVE SPACE FOR POSSIBLE PEST OR INSECTS TO ENTER AND HARBOR INSIDE.  ALSO MUST SCREEN THE VENTED OPENING IN THE REAR STORAGE ROOM. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: CLEAN THE RETAIL SHELVING UNITS USED TO STORE FOODS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: CLEAN THE FOOD DEBRIS ON THE FLOOR BENEATH THE RETAIL SHELVING UNITS AND UNDER THE FRONT COUNTER. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: SEAL ALL OPENINGS IN THE WALLS BEHIND THE FRONT COUNTER AND IN THE REAR STORAGE ROOM. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: NO MECHANICAL VENTILATION FAN INSTALLED IN THE WASHROOM.  MANAGEMENT INSTRUCTED TO INSTALL.","41.89475899998373","-87.76332224650253","(41.89475899998373, -87.76332224650253)"
"2568813","CHIPOTLE MEXICAN GRILL","CHIPOTLE MEXICAN GRILL","2017906","Restaurant","Risk 1 (High)","210 W NORTH AVE ","CHICAGO","IL","60610","2022-12-21T00:00:00.000","Canvass Re-Inspection","Pass",,"41.91126962078246","-87.6351678448219","(41.91126962078246, -87.6351678448219)"
"2568865","KIKKA AT WHOLE FOODS WEST LOOP","WHOLE FOODS","2385108","Grocery Store","Risk 1 (High)","1 N HALSTED ST ","CHICAGO","IL","60661","2022-12-21T00:00:00.000","Canvass","Out of Business",,"41.88181563164203","-87.64721471704077","(41.88181563164203, -87.64721471704077)"
"2568816","CLUB DE NUTRICION  UN NUEVO AMANECER","CLUB DE NUTRICION UN NUEVO AMANECER","2437881","Restaurant","Risk 2 (Medium)","3644 W LAWRENCE AVE ","CHICAGO","IL","60625","2022-12-21T00:00:00.000","Canvass Re-Inspection","Fail","36. THERMOMETERS PROVIDED & ACCURATE - Comments: INSTRUCTED TO PROVIDE THERMOMETER VISIBLE AND ACCURATE INSIDE (2) REACH-IN COOLERS. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: INSTRUCTED TO PROVIDE 3 WORKING DRAIN STOPPERS FOR 3 COMPARTMENT SINK. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO CLEAN AND REORGANIZE REAR STORAGE AREA. MUST REMOVE UNNECESSARY ARTICLES (BOXES, UNUSED MICROWAVE ETC) TO PREVENT PEST HARBORAGE.  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: INSTRUCTED TO REPAIR NON WORKING VENTILATION INSIDE WASHROOM. | 59. PREVIOUS PRIORITY FOUNDATION VIOLATION CORRECTED - Comments: PREVIOUS PRIORITY FOUNDATION VIOLATION FROM 12/13/2022 INSPECTION, REPORT #2568406 NOT CORRECTED: #54 FOUND NO COMMERCIAL GARBAGE DISPOSAL COMPANY SERVICING PREMISES. INSTRUCTED TO PROVIDE. PRIORITY VIOLATION 7-42-090. CITATION ISSUED.","41.968439078876","-87.72008800315973","(41.968439078876, -87.72008800315973)"
"2568870","THE PHARAOHS INC","THE PHARAOHS INC","83805",,"Risk 3 (Low)","3949 W LAWRENCE AVE ","CHICAGO","IL","60625","2022-12-21T00:00:00.000","Canvass","Out of Business",,"41.96813754889742","-87.72757530991092","(41.96813754889742, -87.72757530991092)"
"2568862","KIKKA","KIKKA","2464925","Restaurant","Risk 1 (High)","5118 S LAKE PARK ","CHICAGO","IL","60615","2022-12-21T00:00:00.000","Canvass","Out of Business",,"41.80182963116751","-87.5878260476961","(41.80182963116751, -87.5878260476961)"
"2568823","TAMALERIA ROMAN","TAMALERIA ROMAN","2882700","Restaurant","Risk 1 (High)","5054 W Armitage AVE ","CHICAGO","IL","60639","2022-12-21T00:00:00.000","License","Pass","38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: FOUND DEAD INSECTS INSIDE THE LIGHT SHIELD NEAR THE 2-DOOR COOLER. MUST REMOVE ALL DEAD INSECTS FROM THE LIGHT SHIELDS AND MAINTAIN. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: FOUND HEAVY RUST BUILD UP ON THE FOOD STORAGE SHELF BELOW THE BULK DRY STORAGE CONTAINERS. MUST REPAINT/REFINISH TO REMOVE RUST AND MAINTAIN. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO SELF CLOSING DEVICE ON THE WASHROOM DOOR. INSTRUCTED MANAGEMENT THAT ALL WASHROOM DOORS MUST BE COMPLETELY ENCLOSED AND PROVIDED WITH TIGHT FITTING AND SELF CLOSING DOORS. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: FOUND NO LID ON THE WASHROOM GARBAGE CAN. INSTRUCTED MANAGEMENT TO PROVIDE A COVERED WASTE RECEPTACLE INSIDE THE WASHROOM AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FOUND A HOLE IN THE CEILING ABOVE THE MOP SINK. MUST REPAIR AND MAINTAIN.","41.91695510428923","-87.75314621597919","(41.91695510428923, -87.75314621597919)"
"2568863","KIKKA AT WHOLE FOODS EDGEWATER","WHOLE FOODS SUSHI COUNTER","2390917","Grocery Store","Risk 1 (High)","6009 N BROADWAY ","CHICAGO","IL","60660","2022-12-21T00:00:00.000","Canvass","Out of Business",,"41.9911817534467","-87.6601550832236","(41.9911817534467, -87.6601550832236)"
"2568839","NITE CAP","FOUNDATION TAVERN  GRILL","35960","Restaurant","Risk 1 (High)","5007-5009 W IRVING PARK RD ","CHICAGO","IL","60641","2022-12-21T00:00:00.000","Canvass","Pass","47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED SOME RUST ON SHELVING UNIT IN THE WALK-IN COOLER, LOCATED IN THE BASEMENT. INSTRUCTED THE PERSON IN CHARGE TO REMOVE RUST AND MAINTAIN IN GOOD REPAIR.","41.95324249980824","-87.75253198482571","(41.95324249980824, -87.75253198482571)"
